comment_id,clean_text,normalized_text,suggested_label,sentiment_label,manual_label
UgwnEWWh6AcPvBs2swV4AaABAg,sambil makan malah keselek karena ngakak pas nemu ini di yang nonton pasti ngakak juga,makan keselek ngakak pas nemu nonton ngakak,,unknown,
UgzvFI_JWgYf3AgUNCp4AaABAg,endingnya sangat ngena,endingnya ngena,,unknown,
UgwBOziKdURtwA5i21h4AaABAg,sehat selalu admin voice over starting eleven tanpamu makan ku terasa hampa,sehat admin voice over starting eleven tanpa makan ku hampa,,unknown,
UgxZ2eKqFNS5nBacJgd4AaABAg,favorit banget pelayanannya cepet,favorit banget layan cepet,,unknown,
UgysgAdK63fRXwAI1UJ4AaABAg,ending yang bikin ngakak,ending bikin ngakak,,unknown,
UgzAzjPwQeJW9IY8Jj54AaABAg,indonesia pasti lolos dong,indonesia lolos,patriotic_sadness,unknown,
Ugwtx7biwiEJiRQOJRN4AaABAg,hoki si penembak burung,hoki si tembak burung,,unknown,
UgxgqQdCOwIUWaOmx414AaABAg,kira kira cedera ole uda pulih blum ya,cedera ole uda pulih blum,,unknown,
UgzkAQldFBH4R81ywEJ4AaABAg,iraq jadi bagian ngeloroni ati bjir,iraq ngeloroni ati bjir,,unknown,
UgwfA4OLaxHtTx0bNSt4AaABAg,puncak komedi,puncak komedi,,unknown,
UgxxzirsNAKZNKM1iOp4AaABAg,indo iraq sahabat di smp indo saudi sahabat di sma dan ketiganya bertemu di universitas siapa yang akan lulus dengan nilai tertinggi,indo iraq sahabat smp indo saudi sahabat sma tiga temu universitas lulus nilai tinggi,,unknown,
Ugw_-dZOSTtljYoAsT94AaABAg,closing statement nya dengan tampilan kontennya itu lo kocak bgt min,closing statement nya tampil konten lo kocak bgt min,,unknown,
Ugx_gAoE8Of1xN4LIWh4AaABAg,wallpaper cafe kekinian pun ada elemen yang estetik,wallpaper cafe kini elemen estetik,,unknown,
UgxrPRIQlhl381U7mPN4AaABAg,mantap min,mantap min,,unknown,
UgyQLzqx9Uu-Ve0hv2F4AaABAg,lah ini balik lagi pengisi suaranya,isi suara,,unknown,
UgyhS8jjTbooSugtI214AaABAg,yang terakhir ngkak,ngkak,,unknown,
Ugw4cQ53luhlK0jgrRV4AaABAg,ending nya absurd banget dah kocak lu min,ending nya absurd banget dah kocak lu min,,unknown,
Ugybp8gA__poJoJVPRN4AaABAg,bisa aja lu min bikin happy endingnya,aja lu min bikin happy endingnya,,unknown,
UgxVUugW9jsUnZPTRZB4AaABAg,semoga ada keajaiban,moga ajaib,future_hope,unknown,
Ugzi33l9Ls4ZPZXGJEZ4AaABAg,bikin ngakak yang terakhir,bikin ngakak,,unknown,
Ugy8UD4vvRYgF0R2wF14AaABAg,ending diluar nalar,ending luar nalar,,unknown,
Ugz_jbDKFJjR2mkI29p4AaABAg,jokes yang terakhir itu bikin ngakak atau dia sendiri yang akan turun,jokes bikin ngakak turun,,unknown,
Ugzz1KsQl3q3wYsV6bp4AaABAg,libas semua pasti bisa insyaallah,libas insyaallah,,unknown,
Ugz_2YTUu1ar5UnOofx4AaABAg,exel bagus juga,exel bagus,,unknown,
Ugzxl9A_Twd-nG9DVz94AaABAg,endingnya bikin ngakak min,endingnya bikin ngakak min,,unknown,
Ugxl4WbqnS3porLLORV4AaABAg,voc ketar ketir,voc ketar tir,,unknown,
Ugy1KSb3Yr9q_uomPOZ4AaABAg,kalimat terakhir sangat masuk akal min,kalimat masuk akal min,,unknown,
UgxYOHfawkq4ffO4X594AaABAg,ya yang bener di fase round adalah now or never,bener fase round now or never,,unknown,
UgyYYI95flLkYwYzxR94AaABAg,kata mimin terakhir,mimin,,unknown,
UgzgY3A2ZSBMKy4hXtV4AaABAg,menit menuju usa canada mexico show your dignity,menit usa canada mexico show your dignity,,unknown,
UgxLifdnW0YT1fd_met4AaABAg,oalah jokesmu min udah serius di awal malah ada kata dia sendiri yang akan turun,oalah jokesmu min udah serius turun,,unknown,
Ugy6rLmPFiRphzWIpJR4AaABAg,berat gaes,berat gaes,,unknown,
Ugz5FM4HMFTZ5fgF4jJ4AaABAg,ngeloroni ati ngak tuh,ngeloroni ati ngak tuh,,unknown,
Ugx3ZXLmU0YpYoHUbR54AaABAg,pengamat yang wajib di dengar bung kusnaeni dan anton sanjoyo,amat wajib dengar kusnaeni anton sanjoyo,,unknown,
Ugw7fZdQckjRpwUnxg94AaABAg,makin popularitas aja ini bung joi,popularitas aja joi,,unknown,
Ugw05IbVqfMQrN2B_7R4AaABAg,analisa bung joy akurat tajam,analisa joy akurat tajam,,unknown,
UgyBIzghBTnjvRTc2kl4AaABAg,sangat setuju dengan bung joy,tuju joy,,unknown,
Ugxlcc3yMCKgGZ97de94AaABAg,secara keseluruhan permainan timnas sangat baik,main timnas,patriotic_sadness,unknown,
UgyzFFuhPIzSzRPFJqR4AaABAg,pmain hrs cerdas pltih ny hrs terbuka demi klnjutan sebuah misi brsama,pmain hrs cerdas pltih ny hrs buka klnjutan misi brsama,,unknown,
UgyVa_xDGKWDVxjlK_B4AaABAg,masih banyak orang yang tegas dan jujur,orang jujur,,unknown,
Ugzu1VoMj2V9ncgvKed4AaABAg,sedig garudaku,sedig garuda,patriotic_sadness,unknown,
Ugxr9_pM99U86sVWv4R4AaABAg,bagaimanapun hebatnya kalau dicurangi hanya percuma,hebat curang,,unknown,
Ugwa65Y-oLgwX7YJflB4AaABAg,ya udahh baguuss,udahh baguuss,,unknown,
Ugz363MaWBAfjnVrTGV4AaABAg,all out semua,all out,,unknown,
UgyVV6Fv7hggFSVEZm14AaABAg,bang joy mantap,bang joy mantap,,unknown,
Ugz_Ja7mSml6PVU9iaZ4AaABAg,kita kalah terhormat,kalah hormat,technical_performance,unknown,
Ugx55wxXN4-BFePqKCB4AaABAg,betul tingkatkan pembinaan usia dini naturalisasi nomor sekian,tingkat bina usia naturalisasi nomor sekian,,unknown,
UgwN2frlw_kUwGgqYUB4AaABAg,kita belajar bahwa sesuatu yang besar tidak bisa diraih dengan instan kecuali kamu anak presiden,ajar raih instan anak presiden,,unknown,
UgzH2xnXzVWAgDADD5x4AaABAg,sudah syukur masuk roud sudah prestasi luar biasa jangan diprovokasi ke piala dunia jadi dlu raja asean dan macan asia baru mimpi piala dunia,syukur masuk roud prestasi provokasi piala dunia dlu raja asean macan asia mimpi piala dunia,,unknown,
UgzNKtBO2jGLgHP8OBp4AaABAg,good bye world cup welcome world cup,good bye world cup welcome world cup,,unknown,
UgzTT7nozqg-np_moDp4AaABAg,masa nangis karena bola aku,nang bola,,unknown,
UgxU5776qEL-yNriUH94AaABAg,bravo timnas,bravo timnas,patriotic_sadness,unknown,
Ugyt6-xypdIJvCcvQzt4AaABAg,gue tetap support,gue support,positive_support,unknown,
Ugxp4fnfMzUwSAFteUh4AaABAg,salut sm isa nugroho sangat dewasa,salut sm isa nugroho dewasa,,unknown,
Ugx4-N8BZJfSyYvfoT14AaABAg,cameback sty,cameback sty,coaching_staff,unknown,
UgxGGSxYS8Ir8QWv_BZ4AaABAg,mmg pak yusa semua ada masanya karena alloh maha segala sabar p yusa,mmg yusa masa alloh maha sabar p yusa,,unknown,
UgwD5VrValJfqdLmvgd4AaABAg,iya bang ga pa kita terhenti di round,iya bang ga pa henti round,,unknown,
Ugza8vBsfW2IU-j_cl54AaABAg,trimakasih garuda,trimakasih garuda,patriotic_sadness,unknown,
UgwheHohars69V3wON94AaABAg,always timnas,always timnas,patriotic_sadness,unknown,
UgwQAPigw7QVUn0yAUN4AaABAg,butuh waktu tahun lagi untuk bisa masuk piala dunia kita masih gizi rendah,butuh masuk piala dunia gizi rendah,,unknown,
UgzyiOMnzh7sCF-_Et14AaABAg,sayangnya kita terlalu dekat dengan fifa tapi menjauh dari afc akhirnya di kerjain kan,sayang fifa jauh afc kerjain,,unknown,
UgwqPwi8kji3R8VqLp94AaABAg,bang jay el capitano sejati,bang jay el capitano sejati,,unknown,
UgyU61AiJD_kV8ChJuJ4AaABAg,thanks patrick,thanks patrick,coaching_staff,unknown,
UgyvzcFMq3zqTq427pR4AaABAg,sedih banget,sedih banget,negative_criticism,unknown,
UgwKxZW7NAk7CUp8-KV4AaABAg,god morning yusa,god morning yusa,,unknown,
Ugy6m6PwJoYU_j61ZL14AaABAg,sing tayang ketawa,sing tayang ketawa,,unknown,
Ugy4uu-KxK73jdK3bmF4AaABAg,kabar baik tapi lagi sedih,kabar sedih,negative_criticism,unknown,
UgyMQQWZVdtTQRnJPCx4AaABAg,mimpi yang tertunda menunggu,mimpi tunda tunggu,,unknown,
Ugz08Lmi8K6Xf6FcEbJ4AaABAg,tetap dukung timnas,dukung timnas,patriotic_sadness,unknown,
UgyuHjwc-8q3xW0eH2h4AaABAg,welcome marco van basten,welcome marco van basten,,unknown,
UgwCMDF5w5deOSf0TZF4AaABAg,semua jerman mampu menyamai brasil meraih tropy piala dunia yang ke nya di pala dunia amiin,jerman sama brasil raih tropy piala dunia nya pala dunia amiin,,unknown,
Ugwk8L-pfCHKD38QoPF4AaABAg,saya vavoritkan argentina bekas perjuangan masa lalu maradona,vavoritkan argentina bekas juang maradona,,unknown,
UgwGOhHP78Z5IWRSCD94AaABAg,goroi tok yutup iki kari dlok argentiae gnok tuwas saskrep,goroi tok yutup iki kari dlok argentiae gnok tuwas saskrep,,unknown,
Ugzydee9N67SwJfeY2t4AaABAg,indonesia,indonesia,patriotic_sadness,unknown,
Ugx9EaDCqvKBGJoXfmZ4AaABAg,ada kalanya kita ada di atas ada kalanya kita berada dibawah,kala kala bawah,,unknown,
UgyLritgXf9XOs9iyi14AaABAg,italia bos kapan ikutan piala dunia lagi udah lama rasanya,italia bos ikut piala dunia udah,,unknown,
UgxfNCZqY5mKXAfLk0R4AaABAg,admin asal mangap,admin mangap,,unknown,
UgwPPou1PtL08Ln3PlB4AaABAg,argentina pasti lolos,argentina lolos,future_hope,unknown,
UgzOEQK6bpQ3YicitQ94AaABAg,yang pasti bukan yang dipulangkan maroko,pulang maroko,,unknown,
Ugz3i13Ty8NFGFjyfxR4AaABAg,pasti argentina yang akan memenangkan lagi,argentina menang,technical_performance,unknown,
UgxNVSrURvn6YQ2jhQd4AaABAg,qatar ya klo tidak tuan rumah mana bs mereka bicara banyak aq tidak yakin,qatar klo tuan rumah bs bicara aq,,unknown,
UgwUWRafj9YWU8ESWap4AaABAg,sejak kapan qatar langganan piala dunia kurang wawasan min hanya tuan rumah sekali,qatar langgan piala dunia wawas min tuan rumah,,unknown,
UgzEnxXdDhHa685qkL54AaABAg,italia,italia,,unknown,
Ugxjbb5dx4BrMoh6CY94AaABAg,content yang masih butuh wikipedia dan kurang research sorry auto not recommend chanel,content butuh wikipedia research sorry auto not recommend chanel,,unknown,
Ugzt_oW4jpyTegYRoSB4AaABAg,butikan ditagan siapabol a,butik tagan siapabol a,,unknown,
UgwmVnS13Wnpj947Ndh4AaABAg,qatar itu badutnya fifa,qatar badut fifa,,unknown,
UgyX3TqR9g-ZGK1dQWZ4AaABAg,porto maso,porto maso,,unknown,
UgxH284pHW94GINOFih4AaABAg,chili sudah pasti tidak lolos,chili lolos,future_hope,unknown,
Ugy_OI85R6QqvWljU_94AaABAg,bikin cerita jangan asal asalan,bikin cerita asal,,unknown,
UgzQrMHCEwxOGntsvDp4AaABAg,berita ngk jelas,berita ngk,,unknown,
UgxiE2x_6aIB8eAlteB4AaABAg,belanda lo qatar kecil lah,belanda lo qatar,,unknown,
UgyauBqJMD2dYG5Jxpl4AaABAg,admin koplak stereo,admin koplak stereo,,unknown,
UgzmyCGtFYhL3ZTFnvh4AaABAg,sepertinya jay idzes dkk masuk ke piala dunia,jay idzes dkk masuk piala dunia,,unknown,
Ugyzm3HazCNx33dkdZZ4AaABAg,argentina masuk,argentina masuk,,unknown,
Ugw55hRcc3e8m_ij22J4AaABAg,berita bohong,berita bohong,,unknown,
UgwCMDF5w5deOSf0TZF4AaABAg,semua jerman mampu menyamai brasil meraih tropy piala dunia yang ke nya di pala dunia amiin,jerman sama brasil raih tropy piala dunia nya pala dunia amiin,,unknown,
Ugwk8L-pfCHKD38QoPF4AaABAg,saya vavoritkan argentina bekas perjuangan masa lalu maradona,vavoritkan argentina bekas juang maradona,,unknown,
UgwGOhHP78Z5IWRSCD94AaABAg,goroi tok yutup iki kari dlok argentiae gnok tuwas saskrep,goroi tok yutup iki kari dlok argentiae gnok tuwas saskrep,,unknown,
Ugzydee9N67SwJfeY2t4AaABAg,indonesia,indonesia,patriotic_sadness,unknown,
Ugx9EaDCqvKBGJoXfmZ4AaABAg,ada kalanya kita ada di atas ada kalanya kita berada dibawah,kala kala bawah,,unknown,
UgyLritgXf9XOs9iyi14AaABAg,italia bos kapan ikutan piala dunia lagi udah lama rasanya,italia bos ikut piala dunia udah,,unknown,
UgxfNCZqY5mKXAfLk0R4AaABAg,admin asal mangap,admin mangap,,unknown,
UgwPPou1PtL08Ln3PlB4AaABAg,argentina pasti lolos,argentina lolos,future_hope,unknown,
UgzOEQK6bpQ3YicitQ94AaABAg,yang pasti bukan yang dipulangkan maroko,pulang maroko,,unknown,
Ugz3i13Ty8NFGFjyfxR4AaABAg,pasti argentina yang akan memenangkan lagi,argentina menang,technical_performance,unknown,
UgxNVSrURvn6YQ2jhQd4AaABAg,qatar ya klo tidak tuan rumah mana bs mereka bicara banyak aq tidak yakin,qatar klo tuan rumah bs bicara aq,,unknown,
UgwUWRafj9YWU8ESWap4AaABAg,sejak kapan qatar langganan piala dunia kurang wawasan min hanya tuan rumah sekali,qatar langgan piala dunia wawas min tuan rumah,,unknown,
UgzEnxXdDhHa685qkL54AaABAg,italia,italia,,unknown,
Ugxjbb5dx4BrMoh6CY94AaABAg,content yang masih butuh wikipedia dan kurang research sorry auto not recommend chanel,content butuh wikipedia research sorry auto not recommend chanel,,unknown,
Ugzt_oW4jpyTegYRoSB4AaABAg,butikan ditagan siapabol a,butik tagan siapabol a,,unknown,
UgwmVnS13Wnpj947Ndh4AaABAg,qatar itu badutnya fifa,qatar badut fifa,,unknown,
UgyX3TqR9g-ZGK1dQWZ4AaABAg,porto maso,porto maso,,unknown,
UgxH284pHW94GINOFih4AaABAg,chili sudah pasti tidak lolos,chili lolos,future_hope,unknown,
Ugy_OI85R6QqvWljU_94AaABAg,bikin cerita jangan asal asalan,bikin cerita asal,,unknown,
UgzQrMHCEwxOGntsvDp4AaABAg,berita ngk jelas,berita ngk,,unknown,
UgxiE2x_6aIB8eAlteB4AaABAg,belanda lo qatar kecil lah,belanda lo qatar,,unknown,
UgyauBqJMD2dYG5Jxpl4AaABAg,admin koplak stereo,admin koplak stereo,,unknown,
UgzmyCGtFYhL3ZTFnvh4AaABAg,sepertinya jay idzes dkk masuk ke piala dunia,jay idzes dkk masuk piala dunia,,unknown,
Ugyzm3HazCNx33dkdZZ4AaABAg,argentina masuk,argentina masuk,,unknown,
Ugw55hRcc3e8m_ij22J4AaABAg,berita bohong,berita bohong,,unknown,
UgwCMDF5w5deOSf0TZF4AaABAg,semua jerman mampu menyamai brasil meraih tropy piala dunia yang ke nya di pala dunia amiin,jerman sama brasil raih tropy piala dunia nya pala dunia amiin,,unknown,
Ugwk8L-pfCHKD38QoPF4AaABAg,saya vavoritkan argentina bekas perjuangan masa lalu maradona,vavoritkan argentina bekas juang maradona,,unknown,
UgwGOhHP78Z5IWRSCD94AaABAg,goroi tok yutup iki kari dlok argentiae gnok tuwas saskrep,goroi tok yutup iki kari dlok argentiae gnok tuwas saskrep,,unknown,
Ugzydee9N67SwJfeY2t4AaABAg,indonesia,indonesia,patriotic_sadness,unknown,
Ugx9EaDCqvKBGJoXfmZ4AaABAg,ada kalanya kita ada di atas ada kalanya kita berada dibawah,kala kala bawah,,unknown,
UgyLritgXf9XOs9iyi14AaABAg,italia bos kapan ikutan piala dunia lagi udah lama rasanya,italia bos ikut piala dunia udah,,unknown,
UgxfNCZqY5mKXAfLk0R4AaABAg,admin asal mangap,admin mangap,,unknown,
UgwPPou1PtL08Ln3PlB4AaABAg,argentina pasti lolos,argentina lolos,future_hope,unknown,
UgzOEQK6bpQ3YicitQ94AaABAg,yang pasti bukan yang dipulangkan maroko,pulang maroko,,unknown,
Ugz3i13Ty8NFGFjyfxR4AaABAg,pasti argentina yang akan memenangkan lagi,argentina menang,technical_performance,unknown,
UgxNVSrURvn6YQ2jhQd4AaABAg,qatar ya klo tidak tuan rumah mana bs mereka bicara banyak aq tidak yakin,qatar klo tuan rumah bs bicara aq,,unknown,
UgwUWRafj9YWU8ESWap4AaABAg,sejak kapan qatar langganan piala dunia kurang wawasan min hanya tuan rumah sekali,qatar langgan piala dunia wawas min tuan rumah,,unknown,
UgzEnxXdDhHa685qkL54AaABAg,italia,italia,,unknown,
Ugxjbb5dx4BrMoh6CY94AaABAg,content yang masih butuh wikipedia dan kurang research sorry auto not recommend chanel,content butuh wikipedia research sorry auto not recommend chanel,,unknown,
Ugzt_oW4jpyTegYRoSB4AaABAg,butikan ditagan siapabol a,butik tagan siapabol a,,unknown,
UgwmVnS13Wnpj947Ndh4AaABAg,qatar itu badutnya fifa,qatar badut fifa,,unknown,
UgyX3TqR9g-ZGK1dQWZ4AaABAg,porto maso,porto maso,,unknown,
UgxH284pHW94GINOFih4AaABAg,chili sudah pasti tidak lolos,chili lolos,future_hope,unknown,
Ugy_OI85R6QqvWljU_94AaABAg,bikin cerita jangan asal asalan,bikin cerita asal,,unknown,
UgwtNZd6z428bq_D8Fh4AaABAg,alhamdulillah nyimak dari jayapura,alhamdulillah nyimak jayapura,,unknown,
UgwNpKoV1g1Krjqxqzx4AaABAg,sudah tersingkir jangan macam macam alasan itu lah inilah,singkir alas,,unknown,
UgwcpaTdjthr0aD17X14AaABAg,insaya aa lah indinesia masuk,insaya aa indinesia masuk,,unknown,
UgwZDh5K1Afnjj9fDK54AaABAg,mantap sport info piala dunia u yang sangat lengkap dan akurat,mantap sport info piala dunia u lengkap akurat,,unknown,
UgxqSM4Z9sqCly61fxJ4AaABAg,malaydesh,malaydesh,,unknown,
UgziOr76-4L19mU2Hk94AaABAg,nonton apa lagi dari senior hingga junior udah tenggelam semua,nonton senior junior udah tenggelam,,unknown,
Ugxz7wnWZJeCxsP1fSd4AaABAg,jangan sesali terus bergerak untuk maju,sesal gerak maju,,unknown,
UgzvzalFeFDNmDauZkV4AaABAg,indonesia lah juara,indonesia juara,patriotic_sadness,unknown,
Ugxh0ZfZ3_81GyDdQ2h4AaABAg,mudahan lolos,mudah lolos,future_hope,unknown,
Ugx-O5zeu3_koPoojSB4AaABAg,habis waktuku lihat chanel ini,habis waktu lihat chanel,,unknown,
UgzCl8lAsNFfonU8EE54AaABAg,update liga boss ku kendal tornado vs barito putra,update liga boss ku kendal tornado vs barito putra,,unknown,
UgzD-YULYzaNJFJzEiB4AaABAg,jaksrta hadir,jaksrta hadir,,unknown,
UgyU0LTzOKkUS9Mv_014AaABAg,wah ga nyangka uganda bisa ngalahin perancis bung,ga nyangka uganda ngalahin perancis,,unknown,
UgywEaUMt9hrpeJp0yh4AaABAg,jangan kelamaan menghayalnya min ntar stress jadi odgj beneran,menghayalnya min ntar stress odgj beneran,,unknown,
UgwL7Gt-5_RKGMYmVbB4AaABAg,argentina juwara inssa alloh,argentina juwara inssa alloh,,unknown,
UgySc_yPF1oln17Ybld4AaABAg,assalamualaikum,assalamualaikum,,unknown,
Ugwua1bawEQPrAQWybN4AaABAg,sulit masuk babak,sulit masuk babak,,unknown,
UgwrQ3BJX52I3jNHswp4AaABAg,vamoss argentina,vamoss argentina,,unknown,
UgzCZxxVliFTNYNV3Ix4AaABAg,min min ada ada aja,min min aja,,unknown,
Ugxot52YsJO2jbs1VC94AaABAg,timnas endon balik awal,timnas endon,patriotic_sadness,unknown,
UgwscpE8D_tl0e2GPod4AaABAg,ngising ndisek,ngising ndisek,,unknown,
Ugy5wtZuVvNxZIwL28h4AaABAg,sekarep mu min payu kabeh,sekarep mu min payu kabeh,,unknown,
UgyNJN_sncA2xWIJu8R4AaABAg,fixs menghilangkan hidung tersumbat,fixs hilang hidung sumbat,,unknown,
UgxferAN8BhFGhYaN_R4AaABAg,anger t llos caduk ah,anger t llos caduk ah,,unknown,
Ugx8m0fcECBZDIXptbJ4AaABAg,fix angkat koper,fix angkat koper,,unknown,
Ugwj2V8vThDC2sUJr2d4AaABAg,level kita memang masih di asia tenggara,level asia tenggara,,unknown,
UgzIyG8HA0VssBv5taR4AaABAg,g terlalu berharap,g harap,future_hope,unknown,
UgyXAbtIHe6DIE16tbl4AaABAg,irlandia vs paraguay penguasaan bola vs,irlandia vs paraguay kuasa bola vs,,unknown,
Ugw1K_TFdm8GNpe0Hsh4AaABAg,koe kui tangi ra tk siram banyu ra tangi mimpimu kui telat,koe kui tang ra tk siram banyu ra tang mimpi kui telat,,unknown,
UgzgN9CgffOiBl8VR3B4AaABAg,memble,memble,,unknown,
UgwdaiXU4QrEoe2suM94AaABAg,adminnya kurang ngopi,adminnya ngopi,,unknown,
Ugz8tI7JPM0f6Tcf4SR4AaABAg,lolos gedabrus,lolos gedabrus,future_hope,unknown,
Ugxktc1bpavNHeIophh4AaABAg,admin cm cari viewer nih ngibul wkwk,admin cm cari viewer nih ngibul wkwk,,unknown,
Ugy7zA8izeV-VVBaiVl4AaABAg,bikin judul nya mengecoh,bikin judul nya kecoh,,unknown,
UgyC1Of6OxI4TNNy4VR4AaABAg,kan sudah pulang to,pulang to,,unknown,
UgxOeMB3VfVZ6LCNWkx4AaABAg,kenapa judul postingan harus berbohong ya apa sudah jadi budaya mengikut jejak jokowi,judul postingan bohong budaya ikut jejak jokowi,,unknown,
Ugx-aGJvcNjH5GHyxzF4AaABAg,berasil mah randerap,asil mah randerap,,unknown,
UgxJw2x5TbqpXsouJgR4AaABAg,alhamdulillah gagal,alhamdulillah gagal,negative_criticism,unknown,
UgxeiMFkTM-tu-nEfVh4AaABAg,ngapusi ben akeh seng nonton,ngapusi ben akeh seng nonton,,unknown,
UgwGoHxHgm1IPzlgWL54AaABAg,gitu bgt cari clickbait ny bg,gitu bgt cari clickbait ny bg,,unknown,
Ugyp8aAjpeeHTaLSVWB4AaABAg,aplh hoax,aplh hoax,,unknown,
UgwffBXSNN-aZ6vr2_94AaABAg,judul mu hoak,judul mu hoak,,unknown,
UgwUn7ipwhTz-4GpqzV4AaABAg,admin buat kelakar suara ai tapi tulisan indon mana orang inggris faham tulisan oh lupa orang indon tak tahu bahasa inggris,admin kelakar suara ai tulis indon orang inggris faham tulis lupa orang indon bahasa inggris,,unknown,
UgxC5sEuepuupSuAVQ94AaABAg,nge dabr us,nge dabr us,,unknown,
UgwVwwi0k7c71uq9Or14AaABAg,judul kampret biari di tonton orang pembuat video bnyak bohong harus di unscribe bnyak bohong judul dari kemaren ga jelas,judul kampret biar tonton orang buat video bnyak bohong unscribe bnyak bohong judul kemaren ga,,unknown,
UgxYwFudG5tdw18P3Q94AaABAg,ogah like share subscribe kontennya hoax kalau ngasih informasi tuh yang n mendidik jangan biasakan berbohong ria,ogah like share subscribe konten hoax ngasih informasi tuh n didik biasa bohong ria,,unknown,
Ugx0u-xldWGo2bYjPFp4AaABAg,enek blokir aja ni chanel,enek blokir aja ni chanel,,unknown,
Ugyky52jbtBNa3Qj2Bl4AaABAg,argentina juara,argentina juara,,unknown,
UgzpExS2kcA2KjOrzwZ4AaABAg,indonesia klarifikasi,indonesia klarifikasi,patriotic_sadness,unknown,
UgwzxPxFVCOGKFS-rjh4AaABAg,kalau lah bukan brazil,brazil,,unknown,
UgwiDLUYkmwfg_SUC3l4AaABAg,gara dibantai tanpa balas dr brasil selesai sudah,gara bantai balas dr brasil selesai,,unknown,
UgxdP7gyN-ItbT1znfN4AaABAg,berita hoak,berita hoak,,unknown,
UgxRzjr9xioNFhgxalN4AaABAg,berita bohong,berita bohong,,unknown,
Ugx-I3NU4bkXnSU-POV4AaABAg,falitkah ini berita,falitkah berita,,unknown,
Ugwb7YcCmYTKfCX-hpt4AaABAg,konten gak jelas,konten gak,,unknown,
UgxxYZQI_oMZ_17Y5M94AaABAg,bohong,bohong,,unknown,
Ugy5tDZag4pvdSXu7UF4AaABAg,skenario gila batre d game gacor,skenario gila batre d game gacor,,unknown,
UgzEzmupgf0u4oFG1z94AaABAg,sangat berat tapi inshaallah bisa,berat inshaallah,,unknown,
UgxcxDAZZTg7HBzUmlZ4AaABAg,tetap dukung indonesia,dukung indonesia,patriotic_sadness,unknown,
UgzynpEGUFLNd-ptYul4AaABAg,dulicukan terus inshaa alloh asa pertolongan daru yang maha kuasa yaroob,dulicukan inshaa alloh asa tolong daru maha kuasa yaroob,,unknown,
UgxFQWWQ9Z9uELxaxWl4AaABAg,gas terus min,gas min,,unknown,
Ugz5ldxvAWF5xAibvE14AaABAg,yok bisa bismillah,yok bismillah,,unknown,
UgxZLt8zM1V7MwHJLnp4AaABAg,berat tapi harus optimis,berat optimis,future_hope,unknown,
UgxbWhFg8jWQLSDgmX14AaABAg,kunfayakun tidak ada yang tidak mungkin kita doakan saja saudara ku,kunfayakun doa saudara ku,,unknown,
UgwPBKqn2E_rpqoVEzt4AaABAg,mantap mbak,mantap mbak,,unknown,
Ugx1TAW3TjBlG4tbF2N4AaABAg,mentok di round dah lumayan daripada kagak,mentok round dah lumayan kagak,,unknown,
UgzSlwx3vfEa9Ri11VZ4AaABAg,gasskeun aagh,gasskeun aagh,,unknown,
Ugy2OrFdqvd5o4br0SF4AaABAg,kalau sty saya optimis,sty optimis,coaching_staff,unknown,
UgxmDuugVERg9zfK12t4AaABAg,berkah rezeki hari ini berkat mantap,berkah rezeki berkat mantap,,unknown,
